Unnamed: 0,orig_plate,orig_row,orig_col,orig_col_row,keio_name,genotype,new_plate,new_row,new_col,new_col_row,successfully_transferred
1055,15,C,4,"['C', 4]",JW1517,yneH,11,H,12,"['H', 12]",no
1056,15,D,4,"['D', 4]",JW1519,yneJ,12,A,1,"['A', 1]",no
1057,15,E,4,"['E', 4]",JW1533,ydfH,12,B,1,"['B', 1]",no
1058,15,F,4,"['F', 4]",JW1535,ydfI,12,C,1,"['C', 1]",no
1059,15,G,4,"['G', 4]",JW1546,ydfQ,12,D,1,"['D', 1]",no
1060,15,H,4,"['H', 4]",JW1558,flxA,12,E,1,"['E', 1]",no
1061,15,A,5,"['A', 5]",JW1588,ynfM,12,F,1,"['F', 1]",no
1062,15,B,5,"['B', 5]",JW1592,mdtJ,12,G,1,"['G', 1]",no
1063,15,C,5,"['C', 5]",JW1598,folM,12,H,1,"['H', 1]",no
1064,15,E,5,"['E', 5]",wild_type,wild_type,12,A,2,"['A', 2]",no
1065,15,G,5,"['G', 5]",JW1649,ydhP,12,B,2,"['B', 2]",no
1066,15,H,5,"['H', 5]",JW1672,sufC,12,C,2,"['C', 2]",no
1067,15,B,6,"['B', 6]",JW1688,ydiR,12,D,2,"['D', 2]",no
1068,15,C,6,"['C', 6]",JW1689,ydiS,12,E,2,"['E', 2]",no
1069,15,D,6,"['D', 6]",JW1690,ydiT,12,F,2,"['F', 2]",no
1070,15,E,6,"['E', 6]",JW1732,spy,12,G,2,"['G', 2]",no
1071,15,F,6,"['F', 6]",JW1739,ydjX,12,H,2,"['H', 2]",no
1072,15,G,6,"['G', 6]",JW1741,ydjZ,12,A,3,"['A', 3]",no
1073,15,A,7,"['A', 7]",JW1759,ydjF,12,B,3,"['B', 3]",no
1074,15,B,7,"['B', 7]",JW1760,ydjG,12,C,3,"['C', 3]",no
1075,15,C,7,"['C', 7]",JW1763,ydjJ,12,D,3,"['D', 3]",no
1076,15,D,7,"['D', 7]",JW1770,yeaE,12,E,3,"['E', 3]",no
1077,15,E,7,"['E', 7]",JW1779,yeaM,12,F,3,"['F', 3]",no
1078,15,F,7,"['F', 7]",JW1836,yebF,12,G,3,"['G', 3]",no
1079,15,G,7,"['G', 7]",JW1949,yedS,12,H,3,"['H', 3]",no
1080,15,A,8,"['A', 8]",JW1968,erfK,12,A,4,"['A', 4]",no
1081,15,B,8,"['B', 8]",JW1983,yeeR,12,B,4,"['B', 4]",no
1082,15,C,8,"['C', 8]",JW0054,djlA,12,C,4,"['C', 4]",no
1083,15,D,8,"['D', 8]",JW0173,hlpA,12,D,4,"['D', 4]",no
1084,15,F,8,"['F', 8]",JW0521,sfmD,12,E,4,"['E', 4]",no
1085,15,G,8,"['G', 8]",JW0557,nfrA,12,F,4,"['F', 4]",no
1086,15,H,8,"['H', 8]",JW0800,ybiP,12,G,4,"['G', 4]",no
1087,15,A,9,"['A', 9]",JW0849,ybjP,12,H,4,"['H', 4]",no
1088,15,B,9,"['B', 9]",JW0923,ycbS,12,A,5,"['A', 5]",no
1089,15,C,9,"['C', 9]",JW0966,yccZ,12,B,5,"['B', 5]",no
1090,15,D,9,"['D', 9]",JW1020,csgG,12,C,5,"['C', 5]",no
1091,15,E,9,"['E', 9]",JW1021,csgF,12,D,5,"['D', 5]",no
1092,15,F,9,"['F', 9]",JW1374,hslJ,12,E,5,"['E', 5]",no
1093,15,G,9,"['G', 9]",JW1677,ydiJ,12,F,5,"['F', 5]",no
1094,15,H,9,"['H', 9]",JW1956,yodA,12,G,5,"['G', 5]",no
1095,15,A,10,"['A', 10]",JW2030,wcaK,12,H,5,"['H', 5]",no
1096,15,C,10,"['C', 10]",wild_type,wild_type,12,A,6,"['A', 6]",no
1097,15,D,10,"['D', 10]",JW2479,yfgC,12,B,6,"['B', 6]",no
1098,15,E,10,"['E', 10]",wild_type,wild_type,12,C,6,"['C', 6]",no
1099,15,F,10,"['F', 10]",JW2876,pepP,12,D,6,"['D', 6]",no
1100,15,H,10,"['H', 10]",JW3183,yhcD,12,E,6,"['E', 6]",no
1101,15,B,11,"['B', 11]",JW3891,yiiQ,12,F,6,"['F', 6]",no
1102,15,C,11,"['C', 11]",JW4110,blc,12,G,6,"['G', 6]",no
1103,15,D,11,"['D', 11]",JW1092,ycfN,12,H,6,"['H', 6]",no
1104,15,E,11,"['E', 11]",JW0141,dksA,12,A,7,"['A', 7]",no
1105,15,F,11,"['F', 11]",JW2511,hscB,12,B,7,"['B', 7]",no
1106,15,G,11,"['G', 11]",JW0426,tig,12,C,7,"['C', 7]",no
1107,15,H,11,"['H', 11]",JW1875,tar,12,D,7,"['D', 7]",no
1108,15,B,12,"['B', 12]",JW5604,rep,12,E,7,"['E', 7]",no
1109,15,C,12,"['C', 12]",JW1849,ruvB,12,F,7,"['F', 7]",no
1110,15,D,12,"['D', 12]",JW3786,uvrD,12,G,7,"['G', 7]",no
1111,15,E,12,"['E', 12]",JW1279,rnb,12,H,7,"['H', 7]",no
1112,15,F,12,"['F', 12]",JW0786,ybiC,12,A,8,"['A', 8]",no
1113,15,G,12,"['G', 12]",JW3547,yiaK,12,B,8,"['B', 8]",no
1114,15,H,12,"['H', 12]",JW0505,allD,12,C,8,"['C', 8]",no
1115,16,A,1,"['A', 1]",JW3976,aceK,12,D,8,"['D', 8]",no
1116,16,B,1,"['B', 1]",JW1772,yeaG,12,E,8,"['E', 8]",no
1117,16,C,1,"['C', 1]",JW1827,pphA,12,F,8,"['F', 8]",no
1118,16,D,1,"['D', 1]",JW3140,argG,12,G,8,"['G', 8]",no
1119,16,E,1,"['E', 1]",JW1241,cls,12,H,8,"['H', 8]",no
1120,16,F,1,"['F', 1]",JW3331,cysG,12,A,9,"['A', 9]",no
1121,16,G,1,"['G', 1]",JW1794,fadD,12,B,9,"['B', 9]",no
1122,16,H,1,"['H', 1]",JW0008,mog,12,C,9,"['C', 9]",no
1123,16,A,2,"['A', 2]",JW4011,qor,12,D,9,"['D', 9]",no
1124,16,B,2,"['B', 2]",JW4130,hfq,12,E,9,"['E', 9]",no
1125,16,C,2,"['C', 2]",JW1667,lpp,12,F,9,"['F', 9]",no
1126,16,D,2,"['D', 2]",JW0599,ahpF,12,G,9,"['G', 9]",no
1127,16,E,2,"['E', 2]",JW3467,gor,12,H,9,"['H', 9]",no
1128,16,F,2,"['F', 2]",JW1627,gst,12,A,10,"['A', 10]",no
1129,16,G,2,"['G', 2]",JW3914,katG,12,B,10,"['B', 10]",no
1130,16,H,2,"['H', 2]",JW3879,sodA,12,C,10,"['C', 10]",no
1131,16,A,3,"['A', 3]",JW1648,sodB,12,D,10,"['D', 10]",no
1132,16,B,3,"['B', 3]",JW1638,sodC,12,E,10,"['E', 10]",no
1133,16,C,3,"['C', 3]",JW1317,tpx,12,F,10,"['F', 10]",no
1134,16,E,3,"['E', 3]",JW1329,ogt,12,G,10,"['G', 10]",no
1135,16,F,3,"['F', 3]",JW0217,yafL,12,H,10,"['H', 10]",no
1136,16,G,3,"['G', 3]",JW2728,ygcJ,12,A,11,"['A', 11]",no
1137,16,H,3,"['H', 3]",JW2766,ygdH,12,B,11,"['B', 11]",no
1138,16,B,4,"['B', 4]",JW2801,ygdR,12,C,11,"['C', 11]",no
1139,16,D,4,"['D', 4]",JW2819,ygeG,12,D,11,"['D', 11]",no
1140,16,E,4,"['E', 4]",JW2820,ygeH,12,E,11,"['E', 11]",no
1141,16,G,4,"['G', 4]",JW0207,yafU,12,F,11,"['F', 11]",no
1142,16,H,4,"['H', 4]",JW0222,yafN,12,G,11,"['G', 11]",no
1143,16,A,5,"['A', 5]",JW0273,yagM,12,H,11,"['H', 11]",no
1144,16,B,5,"['B', 5]",JW0274,yagN,12,A,12,"['A', 12]",no
1145,16,F,5,"['F', 5]",JW0302,ykgH,12,B,12,"['B', 12]",no
1146,16,A,6,"['A', 6]",JW0498,ybbV,12,C,12,"['C', 12]",no
1147,16,B,6,"['B', 6]",JW0507,ylbE,12,D,12,"['D', 12]",no
1148,16,C,6,"['C', 6]",JW0532,ybcK,12,E,12,"['E', 12]",no
1149,16,E,6,"['E', 6]",JW0548,ybcW,12,F,12,"['F', 12]",no
1150,16,F,6,"['F', 6]",JW0551,ybcY,12,G,12,"['G', 12]",no
1151,16,G,6,"['G', 6]",JW0552,ylcE,12,H,12,"['H', 12]",no
1152,16,A,7,"['A', 7]",JW0658,miaB,13,A,1,"['A', 1]",no
1153,16,B,7,"['B', 7]",JW0676,ybfP,13,B,1,"['B', 1]",no
1154,16,C,7,"['C', 7]",JW0724,ybgT,13,C,1,"['C', 1]",no
1155,16,G,7,"['G', 7]",JW0832,ybjM,13,D,1,"['D', 1]",no
1156,16,A,8,"['A', 8]",JW1045,yceO,13,E,1,"['E', 1]",no
1157,16,B,8,"['B', 8]",JW1123,ymfD,13,F,1,"['F', 1]",no
1158,16,D,8,"['D', 8]",JW1128,ymfH,13,G,1,"['G', 1]",no
1159,16,F,8,"['F', 8]",JW1130,ymfJ,13,H,1,"['H', 1]",no
1160,16,G,8,"['G', 8]",JW1147,elbA,13,A,2,"['A', 2]",no
1161,16,H,8,"['H', 8]",JW1148,ycgX,13,B,2,"['B', 2]",no
1162,16,A,9,"['A', 9]",JW1152,ymgA,13,C,2,"['C', 2]",no
1163,16,B,9,"['B', 9]",JW1153,ymgB,13,D,2,"['D', 2]",no
1164,16,C,9,"['C', 9]",wild_type,wild_type,13,E,2,"['E', 2]",no
1165,16,D,9,"['D', 9]",JW1162,ycgI,13,F,2,"['F', 2]",no
1166,16,E,9,"['E', 9]",JW1185,ycgY,13,G,2,"['G', 2]",no
1167,16,B,10,"['B', 10]",JW1352,ydaS,13,H,2,"['H', 2]",no
1168,16,C,10,"['C', 10]",JW1369,ynaE,13,A,3,"['A', 3]",no
1169,16,A,11,"['A', 11]",JW1466,yddJ,13,B,3,"['B', 3]",no
1170,16,B,11,"['B', 11]",JW1467,yddK,13,C,3,"['C', 3]",no
1171,16,C,11,"['C', 11]",JW1503,ydeK,13,D,3,"['D', 3]",no
1172,16,E,11,"['E', 11]",JW1557,ydfV,13,E,3,"['E', 3]",no
1173,16,F,11,"['F', 11]",JW1635,ydhI,13,F,3,"['F', 3]",no
1174,16,G,11,"['G', 11]",JW1713,ydiZ,13,G,3,"['G', 3]",no
1175,16,H,11,"['H', 11]",JW1719,ydjO,13,H,3,"['H', 3]",no
1176,16,A,12,"['A', 12]",JW1742,ynjA,13,A,4,"['A', 4]",no
1177,16,E,12,"['E', 12]",JW1815,yobG,13,B,4,"['B', 4]",no
1178,16,G,12,"['G', 12]",JW1918,yedN,13,C,4,"['C', 4]",no
1179,16,H,12,"['H', 12]",JW5912,yedN,13,D,4,"['D', 4]",no
1180,17,A,1,"['A', 1]",JW1920,yedM,13,E,4,"['E', 4]",no
1181,17,B,1,"['B', 1]",wild_type,wild_type,13,F,4,"['F', 4]",no
1182,17,C,1,"['C', 1]",JW1998,yeeZ,13,G,4,"['G', 4]",no
1183,17,E,1,"['E', 1]",JW2268,yfbN,13,H,4,"['H', 4]",no
1184,17,F,1,"['F', 1]",JW2269,yfbO,13,A,5,"['A', 5]",no
1185,17,G,1,"['G', 1]",JW0601,ybdR,13,B,5,"['B', 5]",no
1186,17,H,1,"['H', 1]",JW1222,rssA,13,C,5,"['C', 5]",no
1187,17,A,2,"['A', 2]",JW1306,ycjQ,13,D,5,"['D', 5]",no
1188,17,B,2,"['B', 2]",JW1765,ydjL,13,E,5,"['E', 5]",no
1189,17,C,2,"['C', 2]",JW3109,agaD,13,F,5,"['F', 5]",no
1190,17,D,2,"['D', 2]",JW2261,elaB,13,G,5,"['G', 5]",no
1191,17,E,2,"['E', 2]",JW2262,elaA,13,H,5,"['H', 5]",no
1192,17,F,2,"['F', 2]",JW2802,tas,13,A,6,"['A', 6]",no
1193,17,G,2,"['G', 2]",JW2835,xdhB,13,B,6,"['B', 6]",no
1194,17,H,2,"['H', 2]",JW2841,hyuA,13,C,6,"['C', 6]",no
1195,17,A,3,"['A', 3]",JW2843,yqeB,13,D,6,"['D', 6]",no
1196,17,B,3,"['B', 3]",JW2849,xdhD,13,E,6,"['E', 6]",no
1197,17,C,3,"['C', 3]",JW2864,ygfX,13,F,6,"['F', 6]",no
1198,17,D,3,"['D', 3]",JW2865,ygfY,13,G,6,"['G', 6]",no
1199,17,E,3,"['E', 3]",JW2866,ygfZ,13,H,6,"['H', 6]",no
1200,17,F,3,"['F', 3]",JW2867,yqfA,13,A,7,"['A', 7]",no
1201,17,G,3,"['G', 3]",JW2868,yqfB,13,B,7,"['B', 7]",no
1202,17,H,3,"['H', 3]",JW2870,ygfF,13,C,7,"['C', 7]",no
1203,17,A,4,"['A', 4]",JW2882,yqfE,13,D,7,"['D', 7]",no
1204,17,B,4,"['B', 4]",JW2887,ygfH,13,E,7,"['E', 7]",no
1205,17,C,4,"['C', 4]",JW2889,yggE,13,F,7,"['F', 7]",no
1206,17,D,4,"['D', 4]",JW2890,argO,13,G,7,"['G', 7]",no
1207,17,E,4,"['E', 4]",JW2891,mscS,13,H,7,"['H', 7]",no
1208,17,F,4,"['F', 4]",JW2895,yggC,13,A,8,"['A', 8]",no
1209,17,G,4,"['G', 4]",JW2896,yggD,13,B,8,"['B', 8]",no
1210,17,H,4,"['H', 4]",JW2897,yggF,13,C,8,"['C', 8]",no
1211,17,B,5,"['B', 5]",JW2921,yggV,13,D,8,"['D', 8]",no
1212,17,C,5,"['C', 5]",JW2922,yggW,13,E,8,"['E', 8]",no
1213,17,D,5,"['D', 5]",JW2923,yggM,13,F,8,"['F', 8]",no
1214,17,E,5,"['E', 5]",JW2927,yggH,13,G,8,"['G', 8]",no
1215,17,F,5,"['F', 5]",JW2929,yggX,13,H,8,"['H', 8]",no
1216,17,G,5,"['G', 5]",JW2934,yqgA,13,A,9,"['A', 9]",no
1217,17,H,5,"['H', 5]",JW2935,yghD,13,B,9,"['B', 9]",no
1218,17,A,6,"['A', 6]",JW2938,yghG,13,C,9,"['C', 9]",no
1219,17,B,6,"['B', 6]",JW2952,yghR,13,D,9,"['D', 9]",no
1220,17,C,6,"['C', 6]",JW2954,yghT,13,E,9,"['E', 9]",no
1221,17,D,6,"['D', 6]",JW2966,yghW,13,F,9,"['F', 9]",no
1222,17,E,6,"['E', 6]",wild_type,wild_type,13,G,9,"['G', 9]",no
1223,17,F,6,"['F', 6]",JW2985,sufI,13,H,9,"['H', 9]",no
1224,17,G,6,"['G', 6]",JW2990,ygiU,13,A,10,"['A', 10]",no
1225,17,H,6,"['H', 6]",JW5502,ygiV,13,B,10,"['B', 10]",no
1226,17,A,7,"['A', 7]",JW2992,ygiW,13,C,10,"['C', 10]",no
1227,17,B,7,"['B', 7]",JW2995,ygiZ,13,D,10,"['D', 10]",no
1228,17,C,7,"['C', 7]",JW2996,mdaB,13,E,10,"['E', 10]",no
1229,17,D,7,"['D', 7]",JW2997,ygiN,13,F,10,"['F', 10]",no
1230,17,E,7,"['E', 7]",JW2999,yqiA,13,G,10,"['G', 10]",no
1231,17,F,7,"['F', 7]",JW3001,yqiB,13,H,10,"['H', 10]",no
1232,17,G,7,"['G', 7]",JW3002,nudF,13,A,11,"['A', 11]",no
1233,17,H,7,"['H', 7]",JW3006,ygiC,13,B,11,"['B', 11]",no
1234,17,A,8,"['A', 8]",JW3007,zupT,13,C,11,"['C', 11]",no
1235,17,B,8,"['B', 8]",JW3008,ygiE,13,D,11,"['D', 11]",no
1236,17,C,8,"['C', 8]",JW3011,ygiL,13,E,11,"['E', 11]",no
1237,17,D,8,"['D', 8]",JW3022,yqiJ,13,F,11,"['F', 11]",no
1238,17,E,8,"['E', 8]",JW3023,yqiK,13,G,11,"['G', 11]",no
1239,17,F,8,"['F', 8]",JW3026,ygiF,13,H,11,"['H', 11]",no
1240,17,G,8,"['G', 8]",JW3027,htrG,13,A,12,"['A', 12]",no
1241,17,H,8,"['H', 8]",JW3031,ygiH,13,B,12,"['B', 12]",no
1242,17,A,9,"['A', 9]",JW3035,ygjE,13,C,12,"['C', 12]",no
1243,17,B,9,"['B', 9]",JW3040,ygjF,13,D,12,"['D', 12]",no
1244,17,C,9,"['C', 9]",JW3041,yqjH,13,E,12,"['E', 12]",no
1245,17,D,9,"['D', 9]",JW3042,yqjI,13,F,12,"['F', 12]",no
1246,17,E,9,"['E', 9]",JW3045,ygjH,13,G,12,"['G', 12]",no
1247,17,F,9,"['F', 9]",JW5512,ygjI,13,H,12,"['H', 12]",no
1248,17,G,9,"['G', 9]",JW3050,ygjJ,14,A,1,"['A', 1]",no
1249,17,H,9,"['H', 9]",JW3051,ygjK,14,B,1,"['B', 1]",no
1250,17,A,10,"['A', 10]",JW3053,ygjM,14,C,1,"['C', 1]",no
1251,17,B,10,"['B', 10]",JW3054,ygjN,14,D,1,"['D', 1]",no
1252,17,C,10,"['C', 10]",JW3057,ygjQ,14,E,1,"['E', 1]",no
1253,17,D,10,"['D', 10]",JW3060,sstT,14,F,1,"['F', 1]",no
1254,17,E,10,"['E', 10]",wild_type,wild_type,14,G,1,"['G', 1]",no
1255,17,F,10,"['F', 10]",JW3066,yqjA,14,H,1,"['H', 1]",no
1256,17,G,10,"['G', 10]",JW3069,yqjD,14,A,2,"['A', 2]",no
1257,17,H,10,"['H', 10]",JW3070,yqjE,14,B,2,"['B', 2]",no
1258,17,A,11,"['A', 11]",JW3073,yqjG,14,C,2,"['C', 2]",no
1259,17,B,11,"['B', 11]",JW3074,yhaH,14,D,2,"['D', 2]",no
1260,17,C,11,"['C', 11]",JW3075,yhaI,14,E,2,"['E', 2]",no
1261,17,D,11,"['D', 11]",JW3097,garD,14,F,2,"['F', 2]",no
1262,17,E,11,"['E', 11]",JW3099,yhaV,14,G,2,"['G', 2]",no
1263,17,F,11,"['F', 11]",JW3111,yraH,14,H,2,"['H', 2]",no
1264,17,G,11,"['G', 11]",JW3114,yraK,14,A,3,"['A', 3]",no
1265,17,H,11,"['H', 11]",JW3116,yraM,14,B,3,"['B', 3]",no
1266,17,A,12,"['A', 12]",JW3118,yraO,14,C,3,"['C', 3]",no
1267,17,B,12,"['B', 12]",JW3119,yraP,14,D,3,"['D', 3]",no
1268,17,C,12,"['C', 12]",JW3120,yraQ,14,E,3,"['E', 3]",no
1269,17,D,12,"['D', 12]",JW3123,yhbP,14,F,3,"['F', 3]",no
1270,17,E,12,"['E', 12]",JW3124,yhbQ,14,G,3,"['G', 3]",no
1271,17,F,12,"['F', 12]",JW3125,yhbS,14,H,3,"['H', 3]",no
1272,17,G,12,"['G', 12]",JW3129,yhbW,14,A,4,"['A', 4]",no
1273,17,H,12,"['H', 12]",JW3132,nlpI,14,B,4,"['B', 4]",no
1274,18,A,1,"['A', 1]",JW3147,yhbY,14,C,4,"['C', 4]",no
1275,18,B,1,"['B', 1]",JW3151,yhbE,14,D,4,"['D', 4]",no
1276,18,C,1,"['C', 1]",JW3159,yrbC,14,E,4,"['E', 4]",no
1277,18,D,1,"['D', 1]",JW3160,yrbD,14,F,4,"['F', 4]",no
1278,18,E,1,"['E', 1]",JW3161,yrbE,14,G,4,"['G', 4]",no
1279,18,F,1,"['F', 1]",JW3163,yrbG,14,H,4,"['H', 4]",no
1280,18,G,1,"['G', 1]",JW3164,kdsD,14,A,5,"['A', 5]",no
1281,18,H,1,"['H', 1]",JW3165,kdsC,14,B,5,"['B', 5]",no
1282,18,A,2,"['A', 2]",JW3170,yhbH,14,C,5,"['C', 5]",no
1283,18,B,2,"['B', 2]",JW3172,yhbJ,14,D,5,"['D', 5]",no
1284,18,C,2,"['C', 2]",JW3174,yrbL,14,E,5,"['E', 5]",no
1285,18,D,2,"['D', 2]",JW3182,yhcA,14,F,5,"['F', 5]",no
1286,18,E,2,"['E', 2]",JW3188,yhcF,14,G,5,"['G', 5]",no
1287,18,F,2,"['F', 2]",JW3189,yhcG,14,H,5,"['H', 5]",no
1288,18,G,2,"['G', 2]",JW3190,yhcH,14,A,6,"['A', 6]",no
1289,18,H,2,"['H', 2]",JW3201,yhcM,14,B,6,"['B', 6]",no
1290,18,A,3,"['A', 3]",JW3208,yhcO,14,C,6,"['C', 6]",no
1291,18,B,3,"['B', 3]",JW3209,aaeB,14,D,6,"['D', 6]",no
1292,18,D,3,"['D', 3]",JW3217,yhdE,14,E,6,"['E', 6]",no
1293,18,E,3,"['E', 3]",JW3222,yhdH,14,F,6,"['F', 6]",no
1294,18,F,3,"['F', 3]",JW3225,yhdT,14,G,6,"['G', 6]",no
1295,18,G,3,"['G', 3]",JW3228,dusB,14,H,6,"['H', 6]",no
1296,18,H,3,"['H', 3]",JW3231,yhdU,14,A,7,"['A', 7]",no
1297,18,A,4,"['A', 4]",JW3235,yhdV,14,B,7,"['B', 7]",no
1298,18,B,4,"['B', 4]",JW3241,yrdB,14,C,7,"['C', 7]",no
1299,18,C,4,"['C', 4]",JW3245,smg,14,D,7,"['D', 7]",no
1300,18,D,4,"['D', 4]",JW3255,yhdN,14,E,7,"['E', 7]",no
1301,18,E,4,"['E', 4]",JW3305,yheL,14,F,7,"['F', 7]",no
1302,18,F,4,"['F', 4]",JW3306,yheM,14,G,7,"['G', 7]",no
1303,18,G,4,"['G', 4]",JW3307,yheN,14,H,7,"['H', 7]",no
1304,18,H,4,"['H', 4]",JW3310,slyX,14,A,8,"['A', 8]",no
1305,18,A,5,"['A', 5]",JW3316,yheT,14,B,8,"['B', 8]",no
1306,18,B,5,"['B', 5]",wild_type,wild_type,14,C,8,"['C', 8]",no
1307,18,C,5,"['C', 5]",JW3318,prkB,14,D,8,"['D', 8]",no
1308,18,D,5,"['D', 5]",JW3319,yhfA,14,E,8,"['E', 8]",no
1309,18,E,5,"['E', 5]",JW3325,yhfG,14,F,8,"['F', 8]",no
1310,18,F,5,"['F', 5]",JW3327,tsgA,14,G,8,"['G', 8]",no
1311,18,G,5,"['G', 5]",JW3332,yhfL,14,H,8,"['H', 8]",no
1312,18,H,5,"['H', 5]",JW3339,yhfS,14,A,9,"['A', 9]",no
1313,18,A,6,"['A', 6]",JW3344,yhfX,14,B,9,"['B', 9]",no
1314,18,B,6,"['B', 6]",JW3351,damX,14,C,9,"['C', 9]",no
1315,18,C,6,"['C', 6]",wild_type,wild_type,14,D,9,"['D', 9]",no
1316,18,D,6,"['D', 6]",JW3357,yrfC,14,E,9,"['E', 9]",no
1317,18,E,6,"['E', 6]",JW3360,nudE,14,F,9,"['F', 9]",no
1318,18,F,6,"['F', 6]",JW3365,yhgE,14,G,9,"['G', 9]",no
1319,18,G,6,"['G', 6]",JW3374,yhgA,14,H,9,"['H', 9]",no
1320,18,H,6,"['H', 6]",JW3377,gntY,14,A,10,"['A', 10]",no
1321,18,A,7,"['A', 7]",JW3397,yhgN,14,B,10,"['B', 10]",no
1322,18,B,7,"['B', 7]",JW3403,yhhX,14,C,10,"['C', 10]",no
1323,18,C,7,"['C', 7]",JW3405,yhhY,14,D,10,"['D', 10]",no
1324,18,D,7,"['D', 7]",JW3406,yhhZ,14,E,10,"['E', 10]",no
1325,18,E,7,"['E', 7]",JW3411,yrhB,14,F,10,"['F', 10]",no
1326,18,F,7,"['F', 7]",JW3413,yhhA,14,G,10,"['G', 10]",no
1327,18,G,7,"['G', 7]",JW3424,yhhK,14,H,10,"['H', 10]",no
1328,18,H,7,"['H', 7]",JW3430,yhhF,14,A,11,"['A', 11]",no
1329,18,A,8,"['A', 8]",JW3432,yhhM,14,B,11,"['B', 11]",no
1330,18,B,8,"['B', 8]",JW3433,yhhN,14,C,11,"['C', 11]",no
1331,18,E,8,"['E', 8]",JW3459,yhiN,14,D,11,"['D', 11]",no
1332,18,F,8,"['F', 8]",JW3463,yhiP,14,E,11,"['E', 11]",no
1333,18,G,8,"['G', 8]",JW3466,yhiR,14,F,11,"['F', 11]",no
1334,18,H,8,"['H', 8]",JW3475,yhiF,14,G,11,"['G', 11]",no
1335,18,A,9,"['A', 9]",JW3478,hdeA,14,H,11,"['H', 11]",no
1336,18,B,9,"['B', 9]",JW3479,hdeD,14,A,12,"['A', 12]",no
1337,18,D,9,"['D', 9]",JW3482,mdtF,14,B,12,"['B', 12]",no
1338,18,E,9,"['E', 9]",JW3484,gadX,14,C,12,"['C', 12]",no
1339,18,F,9,"['F', 9]",JW3486,yhjA,14,D,12,"['D', 12]",no
1340,18,G,9,"['G', 9]",JW3488,yhjB,14,E,12,"['E', 12]",no
1341,18,H,9,"['H', 9]",JW3490,yhjD,14,F,12,"['F', 12]",no
1342,18,A,10,"['A', 10]",JW3491,yhjE,14,G,12,"['G', 12]",no
1343,18,B,10,"['B', 10]",JW3503,yhjR,14,H,12,"['H', 12]",no
1344,18,C,10,"['C', 10]",JW3506,bcsG,15,A,1,"['A', 1]",no
1345,18,E,10,"['E', 10]",JW3508,yhjV,15,B,1,"['B', 1]",no
1346,18,F,10,"['F', 10]",JW3519,yiaC,15,C,1,"['C', 1]",no
1347,18,G,10,"['G', 10]",JW5657,yiaD,15,D,1,"['D', 1]",no
1348,18,H,10,"['H', 10]",JW3524,yiaG,15,E,1,"['E', 1]",no
1349,18,A,11,"['A', 11]",JW3532,ysaB,15,F,1,"['F', 1]",no
1350,18,B,11,"['B', 11]",JW3533,yiaH,15,G,1,"['G', 1]",no
1351,18,C,11,"['C', 11]",JW5653,bax,15,H,1,"['H', 1]",no
1352,18,D,11,"['D', 11]",JW3546,yiaJ,15,A,2,"['A', 2]",no
1353,18,E,11,"['E', 11]",JW3549,yiaM,15,B,2,"['B', 2]",no
1354,18,F,11,"['F', 11]",JW3551,yiaO,15,C,2,"['C', 2]",no
1355,18,G,11,"['G', 11]",JW3558,yiaV,15,D,2,"['D', 2]",no
1356,18,H,11,"['H', 11]",JW3559,yiaW,15,E,2,"['E', 2]",no
1357,18,A,12,"['A', 12]",JW3568,yibA,15,F,2,"['F', 2]",no
1358,18,B,12,"['B', 12]",JW3570,yibG,15,G,2,"['G', 2]",no
1359,18,C,12,"['C', 12]",JW3571,yibH,15,H,2,"['H', 2]",no
1360,18,D,12,"['D', 12]",JW3576,yibT,15,A,3,"['A', 3]",no
1361,18,E,12,"['E', 12]",JW3577,yibL,15,B,3,"['B', 3]",no
1362,18,G,12,"['G', 12]",JW3619,yicC,15,C,3,"['C', 3]",no
1363,18,H,12,"['H', 12]",JW3630,yicH,15,D,3,"['D', 3]",no
1364,19,A,1,"['A', 1]",JW3633,setC,15,E,3,"['E', 3]",no
1365,19,B,1,"['B', 1]",JW5965,yicS,15,F,3,"['F', 3]",no
1366,19,C,1,"['C', 1]",JW3640,ade,15,G,3,"['G', 3]",no
1367,19,D,1,"['D', 1]",JW3651,yidG,15,H,3,"['H', 3]",no
1368,19,E,1,"['E', 1]",JW3652,yidH,15,A,4,"['A', 4]",no
1369,19,F,1,"['F', 1]",JW3653,yidI,15,B,4,"['B', 4]",no
1370,19,G,1,"['G', 1]",JW3654,yidJ,15,C,4,"['C', 4]",no
1371,19,H,1,"['H', 1]",JW3655,yidK,15,D,4,"['D', 4]",no
1372,19,A,2,"['A', 2]",JW3674,yidA,15,E,4,"['E', 4]",no
1373,19,B,2,"['B', 2]",JW3688,mdtL,15,F,4,"['F', 4]",no
1374,19,C,2,"['C', 2]",wild_type,wild_type,15,G,4,"['G', 4]",no
1375,19,D,2,"['D', 2]",JW3691,yieF,15,H,4,"['H', 4]",no
1376,19,E,2,"['E', 2]",JW3692,yieG,15,A,5,"['A', 5]",no
1377,19,F,2,"['F', 2]",JW3693,yieH,15,B,5,"['B', 5]",no
1378,19,G,2,"['G', 2]",JW3694,yieI,15,C,5,"['C', 5]",no
1379,19,H,2,"['H', 2]",JW3695,cbrC,15,D,5,"['D', 5]",no
1380,19,A,3,"['A', 3]",JW3733,hsrA,15,E,5,"['E', 5]",no
